"espn_id","uid","slug","abbreviation","displayName","shortDisplayName","name","nickname","location","color","alternateColor","isActive","isAllStar","logo","Clubhouse","Roster","Statistics","Schedule","Tickets"
"2362","s:20~l:23~t:2362","manchester-spartans","MNCHSTR","Manchester Spartans","Manchester","Spartans","Manchester","Manchester","ddac14","000000",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2362.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2362","https://www.espn.com/college-football/team/stats/_/id/2362","https://www.espn.com/college-football/team/schedule/_/id/2362",NA
"2365","s:20~l:23~t:2365","mansfield-university-mountaineers","MANSFIELD","Mansfield University Mountaineers","Mansfield","Mountaineers","Mansfield","Mansfield University","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2365.png","https://www.espn.com/college-football/team/_/id/2365/mansfield-university-mountaineers","https://www.espn.com/college-football/team/roster/_/id/2365","https://www.espn.com/college-football/team/stats/_/id/2365","https://www.espn.com/college-football/team/schedule/_/id/2365",NA
"2366","s:20~l:23~t:2366","marian-college-marian","MARIANIN","Marian College Marian","Marian","Marian","Marian","Marian College","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/2366/marian-college-marian","https://www.espn.com/college-football/team/roster/_/id/2366","https://www.espn.com/college-football/team/stats/_/id/2366","https://www.espn.com/college-football/team/schedule/_/id/2366",NA
"317","s:20~l:23~t:317","marietta-pioneers","MAR","Marietta Pioneers","Marietta","Pioneers","Marietta","Marietta","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/317.png",NA,"https://www.espn.com/college-football/team/roster/_/id/317","https://www.espn.com/college-football/team/stats/_/id/317","https://www.espn.com/college-football/team/schedule/_/id/317",NA
"2369","s:20~l:23~t:2369","mars-hill-lions","MH","Mars Hill Lions","Mars Hill","Lions","Mars Hill","Mars Hill","004b8d","efc814",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2369.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2369","https://www.espn.com/college-football/team/stats/_/id/2369","https://www.espn.com/college-football/team/schedule/_/id/2369",NA
"446","s:20~l:23~t:446","martin-luther-knights","MAR","Martin Luther Knights","Mart Lther","Knights","Mart Lther","Martin Luther","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/446.png",NA,"https://www.espn.com/college-football/team/roster/_/id/446","https://www.espn.com/college-football/team/stats/_/id/446","https://www.espn.com/college-football/team/schedule/_/id/446",NA
"2371","s:20~l:23~t:2371","mary-hardin-baylor-crusaders","MRYHRBAY","Mary Hardin-Baylor Crusaders","Mry Hr-Bay","Crusaders","Mry Hr-Bay","Mary Hardin-Baylor","492f92","fece1c",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2371.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2371","https://www.espn.com/college-football/team/stats/_/id/2371","https://www.espn.com/college-football/team/schedule/_/id/2371",NA
"2373","s:20~l:23~t:2373","maryville-college-tn-scots","MRYVILTN","Maryville College (TN) Scots","Maryville","Scots","Maryville","Maryville College (TN)","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2373.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2373","https://www.espn.com/college-football/team/stats/_/id/2373","https://www.espn.com/college-football/team/schedule/_/id/2373",NA
"110","s:20~l:23~t:110","mass-maritime-buccaneers","MAMARI","Mass Maritime Buccaneers","MA Maritme","Buccaneers","MA Maritme","Mass Maritime","212c62","fed523",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/110.png",NA,"https://www.espn.com/college-football/team/roster/_/id/110","https://www.espn.com/college-football/team/stats/_/id/110","https://www.espn.com/college-football/team/schedule/_/id/110",NA
"561","s:20~l:23~t:561","mayville-state-comets","MAYVILLE","Mayville State Comets","Mayvlle St","Comets","Mayvlle St","Mayville State","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/561/mayville-state-comets","https://www.espn.com/college-football/team/roster/_/id/561","https://www.espn.com/college-football/team/stats/_/id/561","https://www.espn.com/college-football/team/schedule/_/id/561",NA
"2700","s:20~l:23~t:2700","mcdaniel-college-green-terror","MCD","McDaniel College Green Terror","McDaniel","Green Terror","McDaniel","McDaniel College","00674d","f5cc2e",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2700.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2700","https://www.espn.com/college-football/team/stats/_/id/2700","https://www.espn.com/college-football/team/schedule/_/id/2700",NA
"2816","s:20~l:23~t:2816","mckendree-bearcats","MAN","McKendree Bearcats","McKendree","Bearcats","McKendree","McKendree","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2816.png","https://www.espn.com/college-football/team/_/id/2816/mckendree-bearcats","https://www.espn.com/college-football/team/roster/_/id/2816","https://www.espn.com/college-football/team/stats/_/id/2816","https://www.espn.com/college-football/team/schedule/_/id/2816",NA
"241","s:20~l:23~t:241","mcmurry-war-hawks","MCM","McMurry War Hawks","McMurry","War Hawks","McMurry","McMurry","98002e","000000",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/241.png",NA,"https://www.espn.com/college-football/team/roster/_/id/241","https://www.espn.com/college-football/team/stats/_/id/241","https://www.espn.com/college-football/team/schedule/_/id/241",NA
"2377","s:20~l:23~t:2377","mcneese-cowboys","MCN","McNeese Cowboys","McNeese","Cowboys","McNeese","McNeese","00529C",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2377.png","https://www.espn.com/college-football/team/_/id/2377/mcneese-cowboys","https://www.espn.com/college-football/team/roster/_/id/2377","https://www.espn.com/college-football/team/stats/_/id/2377","https://www.espn.com/college-football/team/schedule/_/id/2377","https://www.vividseats.com/mcneese-state-cowboys-football-tickets--sports-ncaa-football/performer/3019?wsUser=717"
"2383","s:20~l:23~t:2383","merchant-marine-academy-mariners","MER","Merchant Marine Academy Mariners","Mrchnt Mar","Mariners","Mrchnt Mar","Merchant Marine Academy","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2383.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2383","https://www.espn.com/college-football/team/stats/_/id/2383","https://www.espn.com/college-football/team/schedule/_/id/2383",NA
"2385","s:20~l:23~t:2385","mercyhurst-lakers","MERC","Mercyhurst Lakers","Mercyhurst","Lakers","Mercyhurst","Mercyhurst","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2385.png","https://www.espn.com/college-football/team/_/id/2385/mercyhurst-lakers","https://www.espn.com/college-football/team/roster/_/id/2385","https://www.espn.com/college-football/team/stats/_/id/2385","https://www.espn.com/college-football/team/schedule/_/id/2385","https://www.vividseats.com/mercyhurst-lakers-football-tickets--sports-football/performer/37290?wsUser=717"
"291","s:20~l:23~t:291","methodist-monarchs","MTH","Methodist Monarchs","Methodist","Monarchs","Methodist","Methodist","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/291.png",NA,"https://www.espn.com/college-football/team/roster/_/id/291","https://www.espn.com/college-football/team/stats/_/id/291","https://www.espn.com/college-football/team/schedule/_/id/291",NA
"2392","s:20~l:23~t:2392","michigan-tech-huskies","MTU","Michigan Tech Huskies","Michigan Tech","Huskies","Michigan Tech","Michigan Tech","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2392.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2392","https://www.espn.com/college-football/team/stats/_/id/2392","https://www.espn.com/college-football/team/schedule/_/id/2392",NA
"2394","s:20~l:23~t:2394","middlebury-panthers","MIDLBRY","Middlebury Panthers","Middlebury","Panthers","Middlebury","Middlebury","365a8a","ffffff",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2394.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2394","https://www.espn.com/college-football/team/stats/_/id/2394","https://www.espn.com/college-football/team/schedule/_/id/2394",NA
"565","s:20~l:23~t:565","midland-lutheran-college-midland-lutheran","MIDLAND","Midland Lutheran College Midland Lutheran","Mid Luthrn","Midland Lutheran","Mid Luthrn","Midland Lutheran College","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/565/midland-lutheran-college-midland-lutheran","https://www.espn.com/college-football/team/roster/_/id/565","https://www.espn.com/college-football/team/stats/_/id/565","https://www.espn.com/college-football/team/schedule/_/id/565",NA
"2395","s:20~l:23~t:2395","midwestern-state-mustangs","MID","Midwestern State Mustangs","Midwest St","Mustangs","Midwest St","Midwestern State","000000",NA,TRUE,FALSE,NA,NA,"https://www.espn.com/college-football/team/roster/_/id/2395","https://www.espn.com/college-football/team/stats/_/id/2395","https://www.espn.com/college-football/team/schedule/_/id/2395",NA
"2396","s:20~l:23~t:2396","miles-college-golden-bears","MIL","Miles College Golden Bears","Miles","Golden Bears","Miles","Miles College","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2396.png","https://www.espn.com/college-football/team/_/id/2396/miles-college-golden-bears","https://www.espn.com/college-football/team/roster/_/id/2396","https://www.espn.com/college-football/team/stats/_/id/2396","https://www.espn.com/college-football/team/schedule/_/id/2396",NA
"210","s:20~l:23~t:210","millersville-marauders","MIL","Millersville Marauders","Millersvll","Marauders","Millersvll","Millersville","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/210.png",NA,"https://www.espn.com/college-football/team/roster/_/id/210","https://www.espn.com/college-football/team/stats/_/id/210","https://www.espn.com/college-football/team/schedule/_/id/210",NA
"74","s:20~l:23~t:74","millikin-big-blue","MIL","Millikin Big Blue","Millikin","Big Blue","Millikin","Millikin","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/74.png",NA,"https://www.espn.com/college-football/team/roster/_/id/74","https://www.espn.com/college-football/team/stats/_/id/74","https://www.espn.com/college-football/team/schedule/_/id/74",NA
"2398","s:20~l:23~t:2398","millsaps-majors","MIL","Millsaps Majors","Millsaps","Majors","Millsaps","Millsaps","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2398.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2398","https://www.espn.com/college-football/team/stats/_/id/2398","https://www.espn.com/college-football/team/schedule/_/id/2398",NA
"134","s:20~l:23~t:134","minnesota-duluth-bulldogs","UMD","Minnesota Duluth Bulldogs","Minn Duluth","Bulldogs","Minn Duluth","Minnesota Duluth","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/134.png","https://www.espn.com/college-football/team/_/id/134/minnesota-duluth-bulldogs","https://www.espn.com/college-football/team/roster/_/id/134","https://www.espn.com/college-football/team/stats/_/id/134","https://www.espn.com/college-football/team/schedule/_/id/134",NA
"2399","s:20~l:23~t:2399","minnesota-morris-cougars","MNMOR","Minnesota Morris Cougars","MN Morris","Cougars","MN Morris","Minnesota Morris","8d191b","e19c25",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2399.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2399","https://www.espn.com/college-football/team/stats/_/id/2399","https://www.espn.com/college-football/team/schedule/_/id/2399",NA
"2364","s:20~l:23~t:2364","minnesota-state-mavericks","MNST","Minnesota State Mavericks","Minnesota St","Mavericks","Minnesota St","Minnesota State","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2364.png","https://www.espn.com/college-football/team/_/id/2364/minnesota-state-mavericks","https://www.espn.com/college-football/team/roster/_/id/2364","https://www.espn.com/college-football/team/stats/_/id/2364","https://www.espn.com/college-football/team/schedule/_/id/2364",NA
"2817","s:20~l:23~t:2817","minnesota-state-moorhead-dragons","MIN","Minnesota State Moorhead Dragons","Moorhead","Dragons","Moorhead","Minnesota State Moorhead","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2817.png","https://www.espn.com/college-football/team/_/id/2817/minnesota-state-moorhead-dragons","https://www.espn.com/college-football/team/roster/_/id/2817","https://www.espn.com/college-football/team/stats/_/id/2817","https://www.espn.com/college-football/team/schedule/_/id/2817",NA
"568","s:20~l:23~t:568","minot-state-beavers","MIN","Minot State Beavers","Minot St","Beavers","Minot St","Minot State","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/568.png","https://www.espn.com/college-football/team/_/id/568/minot-state-beavers","https://www.espn.com/college-football/team/roster/_/id/568","https://www.espn.com/college-football/team/stats/_/id/568","https://www.espn.com/college-football/team/schedule/_/id/568",NA
"2969","s:20~l:23~t:2969","misericordia-cougars","MISC","Misericordia Cougars","Misercord","Cougars","Misercord","Misericordia","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2969.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2969","https://www.espn.com/college-football/team/stats/_/id/2969","https://www.espn.com/college-football/team/schedule/_/id/2969",NA
"2401","s:20~l:23~t:2401","mississippi-college-choctaws","MIS","Mississippi College Choctaws","Miss Coll","Choctaws","Miss Coll","Mississippi College","0c2240","c89700",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2401.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2401","https://www.espn.com/college-football/team/stats/_/id/2401","https://www.espn.com/college-football/team/schedule/_/id/2401",NA
"2402","s:20~l:23~t:2402","missouri-st-miners","MISSO","Missouri S&T Miners","MO S&T","Miners","MO S&T","Missouri S&T","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2402.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2402","https://www.espn.com/college-football/team/stats/_/id/2402","https://www.espn.com/college-football/team/schedule/_/id/2402",NA
"2403","s:20~l:23~t:2403","missouri-southern-state-lions","MOSSTC","Missouri Southern State Lions","MO Southrn","Lions","MO Southrn","Missouri Southern State","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2403.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2403","https://www.espn.com/college-football/team/stats/_/id/2403","https://www.espn.com/college-football/team/schedule/_/id/2403",NA
"137","s:20~l:23~t:137","missouri-western-griffons","MOW","Missouri Western Griffons","MO Westrn","Griffons","MO Westrn","Missouri Western","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/137.png",NA,"https://www.espn.com/college-football/team/roster/_/id/137","https://www.espn.com/college-football/team/stats/_/id/137","https://www.espn.com/college-football/team/schedule/_/id/137",NA
"2919","s:20~l:23~t:2919","monmouth-il-fighting-scots","MONMIL","Monmouth (IL) Fighting Scots","Monmth IL","Fighting Scots","Monmth IL","Monmouth (IL)","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2919.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2919","https://www.espn.com/college-football/team/stats/_/id/2919","https://www.espn.com/college-football/team/schedule/_/id/2919",NA
"2701","s:20~l:23~t:2701","montana-western-bulldogs","MTWST","Montana-Western Bulldogs","Montana West","Bulldogs","Montana West","Montana-Western","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2701.png","https://www.espn.com/college-football/team/_/id/2701/montana-western-bulldogs","https://www.espn.com/college-football/team/roster/_/id/2701","https://www.espn.com/college-football/team/stats/_/id/2701","https://www.espn.com/college-football/team/schedule/_/id/2701",NA
"2818","s:20~l:23~t:2818","montclair-state-red-hawks","MON","Montclair State Red Hawks","Montclr St","Red Hawks","Montclr St","Montclair State","c20f2f","53585a",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2818.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2818","https://www.espn.com/college-football/team/stats/_/id/2818","https://www.espn.com/college-football/team/schedule/_/id/2818",NA
"3100","s:20~l:23~t:3100","monterrey-tech-borregos","MON","Monterrey Tech Borregos","Monterrey","Borregos","Monterrey","Monterrey Tech","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/3100/monterrey-tech-borregos","https://www.espn.com/college-football/team/roster/_/id/3100","https://www.espn.com/college-football/team/stats/_/id/3100","https://www.espn.com/college-football/team/schedule/_/id/3100",NA
"323","s:20~l:23~t:323","moravian-greyhounds","MOR","Moravian Greyhounds","Moravian","Greyhounds","Moravian","Moravian","1f3361","a5a6a9",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/323.png",NA,"https://www.espn.com/college-football/team/roster/_/id/323","https://www.espn.com/college-football/team/stats/_/id/323","https://www.espn.com/college-football/team/schedule/_/id/323",NA
"60","s:20~l:23~t:60","morehouse-college-maroon-tigers","MOR","Morehouse College Maroon Tigers","Morehouse","Maroon Tigers","Morehouse","Morehouse College","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/60.png","https://www.espn.com/college-football/team/_/id/60/morehouse-college-maroon-tigers","https://www.espn.com/college-football/team/roster/_/id/60","https://www.espn.com/college-football/team/stats/_/id/60","https://www.espn.com/college-football/team/schedule/_/id/60",NA
"2416","s:20~l:23~t:2416","morningside-college-chiefs","MSIDE","Morningside College Chiefs","Morningsde","Chiefs","Morningsde","Morningside College","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/2416/morningside-college-chiefs","https://www.espn.com/college-football/team/roster/_/id/2416","https://www.espn.com/college-football/team/stats/_/id/2416","https://www.espn.com/college-football/team/schedule/_/id/2416",NA
"2419","s:20~l:23~t:2419","mount-st-joseph-lions","MTS","Mount St. Joseph Lions","Mt St Joe","Lions","Mt St Joe","Mount St. Joseph","002d5d","f5ce3e",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2419.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2419","https://www.espn.com/college-football/team/stats/_/id/2419","https://www.espn.com/college-football/team/schedule/_/id/2419",NA
"2422","s:20~l:23~t:2422","muhlenberg-mules","MHLBRG","Muhlenberg Mules","Muhlenberg","Mules","Muhlenberg","Muhlenberg","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2422.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2422","https://www.espn.com/college-football/team/stats/_/id/2422","https://www.espn.com/college-football/team/schedule/_/id/2422",NA
"332","s:20~l:23~t:332","muskingum-university-fighting-muskies","MUS","Muskingum University Fighting Muskies","Muskingum","Fighting Muskies","Muskingum","Muskingum University","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/332.png",NA,"https://www.espn.com/college-football/team/roster/_/id/332","https://www.espn.com/college-football/team/stats/_/id/332","https://www.espn.com/college-football/team/schedule/_/id/332",NA
"415","s:20~l:23~t:415","newberg-bruins","GFU","NEWBERG Bruins","George Fox","Bruins","George Fox","NEWBERG","002d62","c2a303",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/415.png",NA,"https://www.espn.com/college-football/team/roster/_/id/415","https://www.espn.com/college-football/team/stats/_/id/415","https://www.espn.com/college-football/team/schedule/_/id/415",NA
"6845","s:20~l:23~t:6845","nebraska-wesleyan-prairie-wolves","NEBWS","Nebraska Wesleyan Prairie Wolves","Neb Wesleyan","Prairie Wolves","Neb Wesleyan","Nebraska Wesleyan",NA,NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/6845.png",NA,"https://www.espn.com/college-football/team/roster/_/id/6845","https://www.espn.com/college-football/team/stats/_/id/6845","https://www.espn.com/college-football/team/schedule/_/id/6845",NA
"2438","s:20~l:23~t:2438","nebraska-kearney-lopers","NEKR","Nebraska-Kearney Lopers","Neb Kearney","Lopers","Neb Kearney","Nebraska-Kearney","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2438.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2438","https://www.espn.com/college-football/team/stats/_/id/2438","https://www.espn.com/college-football/team/schedule/_/id/2438",NA
"2904","s:20~l:23~t:2904","nelson-university-lions","NEL","Nelson University Lions","Nelson","Lions","Nelson","Nelson University","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/2904/nelson-university-lions","https://www.espn.com/college-football/team/roster/_/id/2904","https://www.espn.com/college-football/team/stats/_/id/2904","https://www.espn.com/college-football/team/schedule/_/id/2904",NA
"2441","s:20~l:23~t:2441","new-haven-chargers","NH","New Haven Chargers","New Haven","Chargers","New Haven","New Haven","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2441.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2441","https://www.espn.com/college-football/team/stats/_/id/2441","https://www.espn.com/college-football/team/schedule/_/id/2441",NA
"2424","s:20~l:23~t:2424","new-mexico-highlands-cowboys","NMH","New Mexico Highlands Cowboys","NM Highlnd","Cowboys","NM Highlnd","New Mexico Highlands","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2424.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2424","https://www.espn.com/college-football/team/stats/_/id/2424","https://www.espn.com/college-football/team/schedule/_/id/2424",NA
"2444","s:20~l:23~t:2444","newberry-wolves","NBY","Newberry Wolves","Newberry","Wolves","Newberry","Newberry","d02030","8a8c8f",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2444.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2444","https://www.espn.com/college-football/team/stats/_/id/2444","https://www.espn.com/college-football/team/schedule/_/id/2444",NA
"2884","s:20~l:23~t:2884","nichols-college-bison","NICHOLS","Nichols College Bison","Nichls Col","Bison","Nichls Col","Nichols College","007b5f","000000",TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2884.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2884","https://www.espn.com/college-football/team/stats/_/id/2884","https://www.espn.com/college-football/team/schedule/_/id/2884",NA
"123086","s:20~l:23~t:123086","north-american-university-stallions","NAMERICAN","North American University Stallions","North American","Stallions","North American","North American University",NA,NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/123086.png","https://www.espn.com/college-football/team/_/id/123086/north-american-university-stallions","https://www.espn.com/college-football/team/roster/_/id/123086","https://www.espn.com/college-football/team/stats/_/id/123086","https://www.espn.com/college-football/team/schedule/_/id/123086",NA
"286","s:20~l:23~t:286","north-carolina-wesleyan-battling-bishops","NORTH","North Carolina Wesleyan Battling Bishops","NC Wesleyn","Battling Bishops","NC Wesleyn","North Carolina Wesleyan","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/286.png",NA,"https://www.espn.com/college-football/team/roster/_/id/286","https://www.espn.com/college-football/team/stats/_/id/286","https://www.espn.com/college-football/team/schedule/_/id/286",NA
"3071","s:20~l:23~t:3071","north-central-college-cardinals","NCC","North Central College Cardinals","N Central","Cardinals","N Central","North Central College","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/3071.png",NA,"https://www.espn.com/college-football/team/roster/_/id/3071","https://www.espn.com/college-football/team/stats/_/id/3071","https://www.espn.com/college-football/team/schedule/_/id/3071",NA
"75","s:20~l:23~t:75","north-park-vikings","NOR","North Park Vikings","North Park","Vikings","North Park","North Park","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/75.png",NA,"https://www.espn.com/college-football/team/roster/_/id/75","https://www.espn.com/college-football/team/stats/_/id/75","https://www.espn.com/college-football/team/schedule/_/id/75",NA
"196","s:20~l:23~t:196","northeastern-state-riverhawks","NOR","Northeastern State RiverHawks","NE ST","RiverHawks","NE ST","Northeastern State","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/196.png","https://www.espn.com/college-football/team/_/id/196/northeastern-state-riverhawks","https://www.espn.com/college-football/team/roster/_/id/196","https://www.espn.com/college-football/team/stats/_/id/196","https://www.espn.com/college-football/team/schedule/_/id/196",NA
"128","s:20~l:23~t:128","northern-michigan-wildcats","NMI","Northern Michigan Wildcats","N Michigan","Wildcats","N Michigan","Northern Michigan","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/128.png",NA,"https://www.espn.com/college-football/team/roster/_/id/128","https://www.espn.com/college-football/team/stats/_/id/128","https://www.espn.com/college-football/team/schedule/_/id/128",NA
"425","s:20~l:23~t:425","northern-state-wolves","NOR","Northern State Wolves","Northrn St","Wolves","Northrn St","Northern State","000000",NA,TRUE,FALSE,NA,"https://www.espn.com/college-football/team/_/id/425/northern-state-wolves","https://www.espn.com/college-football/team/roster/_/id/425","https://www.espn.com/college-football/team/stats/_/id/425","https://www.espn.com/college-football/team/schedule/_/id/425",NA
"138","s:20~l:23~t:138","northwest-missouri-st-bearcats","NWMS","Northwest Missouri St Bearcats","NW MO ST","Bearcats","NW MO ST","Northwest Missouri St","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/138.png",NA,"https://www.espn.com/college-football/team/roster/_/id/138","https://www.espn.com/college-football/team/stats/_/id/138","https://www.espn.com/college-football/team/schedule/_/id/138",NA
"583","s:20~l:23~t:583","northwestern-mn-eagles","NWMN","Northwestern (MN) Eagles","NW Coll MN","Eagles","NW Coll MN","Northwestern (MN)","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/583.png",NA,"https://www.espn.com/college-football/team/roster/_/id/583","https://www.espn.com/college-football/team/stats/_/id/583","https://www.espn.com/college-football/team/schedule/_/id/583",NA
"2823","s:20~l:23~t:2823","northwestern-oklahoma-state-rangers","NWO","Northwestern Oklahoma State Rangers","NW OK ST","Rangers","NW OK ST","Northwestern Oklahoma State","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2823.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2823","https://www.espn.com/college-football/team/stats/_/id/2823","https://www.espn.com/college-football/team/schedule/_/id/2823",NA
"2886","s:20~l:23~t:2886","northwood-mi-timberwolves","NAR","Northwood (MI) Timberwolves","Northwood","Timberwolves","Northwood","Northwood (MI)","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2886.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2886","https://www.espn.com/college-football/team/stats/_/id/2886","https://www.espn.com/college-football/team/schedule/_/id/2886",NA
"2467","s:20~l:23~t:2467","norwich-cadets","NOR","Norwich Cadets","Norwich","Cadets","Norwich","Norwich","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/2467.png",NA,"https://www.espn.com/college-football/team/roster/_/id/2467","https://www.espn.com/college-football/team/stats/_/id/2467","https://www.espn.com/college-football/team/schedule/_/id/2467",NA
"391","s:20~l:23~t:391","oberlin-yeomen","OBERLIN","Oberlin Yeomen","Oberlin","Yeomen","Oberlin","Oberlin","000000",NA,TRUE,FALSE,"https://a.espncdn.com/i/teamlogos/ncaa/500/391.png",NA,"https://www.espn.com/college-football/team/roster/_/id/391","https://www.espn.com/college-football/team/stats/_/id/391","https://www.espn.com/college-football/team/schedule/_/id/391",NA
